OBS SPRING SALE OF TWO-YEAR-OLDS IN TRAINING,,,,,,,,,,,,,,,,,,,,
"APRIL 19 - 22, 2022",,Revised 8/2/2022,,,,,,,,,,,,,,,,,,
hip#,Name,Color,Sex,Foal Date,Sire,Dam,Dam Sire,Sort By Dam,Consignor,Area ID,Barn,work time,set,day,Buyer ,Price ,PS,Status,Out Date,AlphSort
126,,DB/BR,C,1/26/2020,Always Dreaming,Anyday,Harlan's Holiday,Anyday,"Limitless Thoroughbred, Agent",KY        ,3,out,101,4/10,Withdrawn,Out,,Out,4/10/2022,Limitless Thoroughbred
127,,GR/RO,C,4/23/2020,Cupid,Anysaturdayinmay,Any Given Saturday,Anysaturdayinmay,"Julie Davies LLC, Agent IV",PA        ,15,10.2,12,4/10,"Kim Valerio, Agent for Arms Racing","70,000",,,,Davies Julie
128,,DB/BR,C,5/16/2020,Blame,A. P. Double Cat,A.P. Indy,APDoubleCat,"Randy Miles, Agent XI",KY        ,18,10.3,92,4/10,Happy Tenth Stable,"25,000",PS,,,Miles Randy
129,,CH,F,3/14/2020,Mor Spirit,Appealing Katie,Summer Bird,AppealingKatie,"Kings Equine, Agent for Spendthrift Farm LLC",KY        ,1,9.4,129,4/10,William K. Werner,"150,000",,,,Kings Equine
130,,B,C,4/10/2020,Constitution,Arana,Hard Spun,Arana,"Blue River Bloodstock, Inc., Agent I",KY        ,19,22.0,140,4/10,"45,000",Not Sold,,,,Blue River Bloodstock
131,Heart Boy,DB/BR,C,3/6/2020,Tapwrit,Arch Almighty,Arch,ArchAlmighty,"Niall Brennan Stables, Agent XXXIII",KY        ,8,10.3,124,4/10,Frank Bertolino,"20,000",,,,Brennan Niall
132,,DB/BR,C,1/26/2020,Girvin,Archangelus,Empire Maker,Archangelus,"Bobby Dodd, Agent I",FL        ,10,out,78,4/10,Withdrawn,Out,,Out,4/18/2022,Dodd Bobby
133,,B,C,5/5/2020,Sharp Azteca,Arch Arch Rose,Archarcharch,ArchArchRose,"Altamira Stable LLC, Agent",NY        ,2,10.2,55,4/10,"27,000",Not Sold,,,,Altamira Stable LLC
134,,B,F,5/2/2020,Hoppertunity,Arched,Arch,Arched,"Best A Luck Farm LLC, Agent II",PA        ,3,10.3,144,4/10,Louis Linder Jr.,"40,000",,,,Best A Luck Farm LLC
135,Vance C.,B,C,4/23/2020,Upstart,A Rosefor Isabelle,Hard Spun,ARoseforIsabelle,"Two Oaks Equine, Agent I",FL        ,19,10.1,125,4/10,"Cherie DeVaux, Agent","385,000",,,,Two Oaks Equine
136,,DB/BR,C,4/19/2020,Sharp Azteca,Arusha,Tapit,Arusha,"Cruzin' Thoroughbreds, Agent",KY        ,3,10.2,23,4/10,Doug O'Neill,"60,000",,,,Cruz Brayhan
137,,B,F,4/10/2020,Lord Nelson,Asana,Arch,Asana,"Omar Ramirez Bloodstock, Agent VI",KY        ,15,9.4,63,4/10,"Exline-Border Racing LLC, Marette Farrell, Agent","225,000",,,,Ramirez Omar
138,Havnameltdown,B,C,4/1/2020,Uncaptured,Ashley's Babe,Put It Back,AshleysBabe,Blas Perez Stables,FL        ,20,9.4,20,4/10,Three Amigos,"200,000",,,,Perez Stables Blas 
139,,DB/BR,F,2/9/2020,Runhappy,Ashley's Sassy,Decarchy,AshleysSassy,"Coastal Equine LLC (Jesse Hoppel), Agent XIV",KY        ,A,out,140,4/12,Withdrawn,Out,,Out,4/15/2022,Coastal Equine LLC
140,,DB/BR,C,2/23/2020,More Than Ready,Aspen Hilltop,Bernardini,AspenHilltop,"Niall Brennan Stables, Agent XVIII",KY        ,8,10.2,43,4/10,BBA Ireland Limited,"60,000",,,,Brennan Niall
141,,B,F,5/4/2020,Bolt d'Oro,Aspen Mountain,Chief Seattle,AspenMountain,"Halcyon Hammock Farm, Agent III",KY        ,2,10.1,80,4/10,Oliver St Lawrence Bloodstock,"450,000",,,,Halcyon Hammock Farm
142,,GR/RO,F,3/26/2020,Tapwrit,As Rulers Go,Roman Ruler,AsRulersGo,"Cary Frommer LLC, Agent",KY        ,10,out,,,Withdrawn,Out,,Out,3/23/2022,Frommer Cary
143,,DB/BR,F,4/17/2020,Candy Ride (ARG),Assertive,Blame,Assertive,"de Meric Sales, Agent XXXI",KY        ,12,10.2,81,4/10,"130,000",Not Sold,,,,de Meric Sales
144,,B,F,2/29/2020,Pioneerof the Nile,Attempt to Name,Consolidator,AttempttoName,"Randy Bradshaw, Agent II",KY        ,7,out,99,4/10,Withdrawn,Out,,Out,4/19/2022,Bradshaw Randy
145,,CH,C,2/22/2020,Run Away and Hide,Aunt Sherri,Stephen Got Even,AuntSherri,"Mayberry Farm, Agent X",IN        ,B,10.1,3,4/10,"West Point Thoroughbreds, Inc., L.E.B.,Agent","120,000",,,,Mayberry Farm
146,Bella Largo,B,F,2/1/2020,Goldencents,Aunt Tinsey,Uncle Mo,AuntTinsey,"Santa Fe Thoroughbreds, Agent III",KY        ,19,10.4,138,4/10,C.H.P.R.,"20,000",,,,Santa Fe Thoroughbreds
147,Longlive the Queen,GR/RO,F,4/21/2020,Frosted,Auspicious,Indian Charlie,Auspicious,"Scanlon Training & Sales, Agent V",NY        ,1,out,,,Withdrawn,Out,,Out,4/10/2022,Scanlon Training Center
148,,DB/BR,F,3/13/2020,More Than Ready,Autonomic,Hard Spun,Autonomic,"Best A Luck Farm LLC, Agent III",KY        ,3,9.4,28,4/10,"185,000",Not Sold,,,,Best A Luck Farm LLC
149,,B,C,1/29/2020,Medaglia d'Oro,Avena,Frankel (GB),Avena,"Woodford Thoroughbreds LLC, Agent CL",KY        ,17,out,137,4/10,Withdrawn,Out,,Out,4/19/2022,Woodford Thoroughbreds
150,,B,F,5/5/2020,Bolt d'Oro,Avendesora,Majesticperfection,Avendesora,"Sequel Bloodstock, Agent III",NY        ,9,20.3,35,4/10,"190,000",Not Sold,,,,Sequel Bloodstock
151,,CH,F,4/14/2020,Accelerate,Awe Hush,Awesome Again,AweHush,"Blue River Bloodstock, Inc., Agent II",KY        ,19,out,90,4/10,Withdrawn,Out,,Out,4/19/2022,Blue River Bloodstock
152,,B,F,4/25/2020,Astern (AUS),Awesome Lily,Ghostzapper,AwesomeLily,"S G V Thoroughbreds LLC (Steven Venosa), Agent",FL        ,1,10.2,118,4/10,"Arthur Hoyeau, Agent","50,000",,,,S G V Thoroughbreds
153,Luke the Legend,CH,C,5/17/2020,Ride On Curlin,Awesome Sunrize,Awesome Again,AwesomeSunrize,Crystal Eclipse Stable,FL        ,D,out,,,Withdrawn,Out,,Out,4/4/2022,Crystal Eclipse Stable
154,,B,F,1/19/2020,Bucchero,Awesome Thrill,Awesome Again,AwesomeThrill,"All In Sales (Tony Bowling), Agent",FL        ,F,10.0,48,4/10,Lea Farms LLC,"25,000",,,,All In Sales
155,,B,C,2/16/2020,Outwork,Baby Bird,Cape Town,BabyBird,"Randy Bradshaw, Agent IV",KY        ,7,out,146,4/10,Withdrawn,Out,,Out,4/11/2022,Bradshaw Randy
156,,CH,C,4/26/2020,Awesome Slew,Baby Sister,Uncaptured,BabySister,Ocala Stud,FL        ,4,21.3,94,4/10,Happy Tenth Stable,"50,000",,,,Ocala Stud
157,,B,F,4/27/2020,Bolt d'Oro,Back Flip,Super Saver,BackFlip,"Top Line Sales LLC, Agent I",KY        ,14,10.0,30,4/10,William K. Werner,"150,000",,,,Top Line Sales
158,,DB/BR,F,4/9/2020,Bernardini,Back Road Bellamy,Bellamy Road,BackRoadBellamy,"Eddie Woods, Agent XVII",KY        ,11,10.3,88,4/10,H & E Ranch,"80,000",,,,Woods Eddie
159,,DB/BR,F,2/20/2020,Shaman Ghost,Backside Belle,Stay Thirsty,BacksideBelle,New Hope AB LLC,KY        ,G,10.2,111,4/10,Expoline,"30,000",,,,New Hope LLC
160,Snowy Evening,B,F,3/6/2020,Frosted,Backslash,Sharp Humor,Backslash,"Niall Brennan Stables, Agent XXXV",NY        ,8,out,100,4/10,Withdrawn,Out,,Out,4/19/2022,Brennan Niall
161,,B,F,4/6/2020,Bolt d'Oro,Bama Belle,Giant's Causeway,BamaBelle,"Gayle Woods, Agent I",KY        ,E,10.0,22,4/10,Maverick Racing & Siena Farms LLC,"300,000",,,,Woods Gayle
162,,CH,C,2/17/2020,Cross Traffic,Banka,Kitalpha,Banka,"Boutte Sales, Agent III",LA        ,3,22.0,53,4/10,Robert/Dana Salome,"25,000",PS,,,Boutte Sales
163,,CH,C,4/14/2020,Mendelssohn,Banker's Buy,Distorted Humor,BankersBuy,"Woodford Thoroughbreds LLC, Agent II",KY        ,17,20.3,17,4/10,Dennis O'Neill,"280,000",,,,Woodford Thoroughbreds
164,,B,F,4/10/2020,Classic Empire,Barb's On Edge,Into Mischief,BarbsOnEdge,"Envision Equine, Agent",KY        ,5,out,,,Withdrawn,Out,,Out,4/9/2022,Envision Equine
165,,B,F,4/10/2020,Empire Maker,Baruta (BRZ),Crimson Tide (IRE),BarutaBRZ,"Harris Training Center LLC, Agent I",KY        ,13,10.1,15,4/10,David S. Berman,"195,000",,,,Harris Training Center LLC
166,,CH,C,3/21/2020,Justify,Battle Girl,Midshipman,BattleGirl,"Eddie Woods, Agent XXII",KY        ,11,10.1,2,4/10,Shepherd Equine Advisors for Larry Hirsch,"250,000",,,,Woods Eddie
167,,B,C,3/10/2020,Outwork,Bebinn,Bernardini,Bebinn,"Randy Miles, Agent XVI",KY        ,18,10.2,76,4/10,Luis Duco,"55,000",,,,Miles Randy
168,,B,F,2/15/2020,Arrogate,Be Fair,Exchange Rate,BeFair,"Off the Hook LLC, Agent VIII",KY        ,13,10.0,36,4/10,"Bryan Anderson, Agent","230,000",,,,Off the Hook LLC
169,,DB/BR,F,5/3/2020,Upstart,Behavioral,Include,Behavioral,"Grassroots Training & Sales LLC, Agent",CA        ,J,10.0,58,4/10,"West Bloodstock, Agent for Repole Stable, Inc.","130,000",,,,Grassroots Training & Sales LLC
170,,DB/BR,F,4/24/2020,Khozan,Believe Again,Awesome Again,BelieveAgain,"Off the Hook LLC, Agent III",FL        ,13,10.2,110,4/10,Bobby DiBona,"52,000",,,,Off the Hook LLC
171,,DB/BR,F,4/11/2020,Liam's Map,Bella Biondetti,Biondetti,BellaBiondetti,"Britton Peak, Agent II",KY        ,16,out,,,Withdrawn,Out,,Out,4/9/2022,Britton Peak
172,,B,C,3/23/2020,Kantharos,Bella Cara,Midnight Lute,BellaCara,"Paul Sharp, Agent I",NY        ,C,10.1,38,4/10,"Joe Hardoon, Agent for Gold Square LLC","140,000",,,,Sharp Paul M.
173,Looking for Hope,CH,F,4/29/2020,Practical Joke,Bella Collina,Pleasantly Perfect,BellaCollina,"Niall Brennan Stables, Agent XXXIV",KY        ,8,10.2,148,4/10,"70,000",Not Sold,,,,Brennan Niall
174,,CH,F,2/24/2020,Ghostzapper,Bella Dorato,Goldminers Gold,BellaDorato,"Pick View LLC, Agent I",KY        ,H,21.2,11,4/10,Springhouse Farm,"220,000",PS,,,Pick View LLC
175,,DB/BR,F,4/6/2020,Midnight Lute,Bella Moneta,Max's Pal,BellaMoneta,"Little Farm Equine LLC, Agent VII",KY        ,19,10.1,95,4/10,"Jason Hall, Agent","37,000",,,,Little Farm Equine LLC
176,Miss Bellimbusto,B,F,1/23/2020,Bucchero,Bellimbusto,First Dude,Bellimbusto,"Blue River Bloodstock, Inc., Agent I",FL        ,19,20.3,16,4/10,Osbaldo Jaurequi,"40,000",PS,,,Blue River Bloodstock
177,,B,C,3/25/2020,Mendelssohn,Bending Strings,American Chance,BendingStrings,"Golden Rock Thoroughbreds, Agent VIII",KY        ,20,10.1,31,4/11,Ryan Ritt,"175,000",,,,Golden Rock Thoroughbreds
178,,B,F,5/5/2020,Always Dreaming,Ben's Boots,Louis Quatorze,BensBoots,"Ordonez Thoroughbreds, Agent I",KY        ,17,22.1,30,4/11,Ted Barlas,"40,000",,,,Ordonez Thoroughbreds
179,,B,C,1/19/2020,Protonico,Be Proud,Proud Citizen,BeProud,"Lucan Bloodstock (Karl Keegan), Agent IX",KY        ,16,out,80,4/11,Withdrawn,Out,,Out,4/19/2022,Lucan Bloodstock
180,,B,C,2/1/2020,Kantharos,Bernadetta,Bernardini,Bernadetta,"Eisaman Equine, Agent",KY        ,7,10.1,97,4/11,"Ahmad Alabdullatif, Agent","45,000",,,,Eisaman Equine
181,,DB/BR,C,3/12/2020,Tapwrit,Bern Obsession,Bernstein,BernObsession,"All Dreams Equine, Agent I",KY        ,20,10.0,22,4/11,NBS Stable / John Ballantyne,"450,000",,,,All Dreams Equine
182,,CH,F,4/14/2020,Carpe Diem,Beth Ann's Kitten,Kitten's Joy,BethAnnsKitten,"Azpurua Stables, Agent III",KY        ,9,10.1,111,4/11,Richard Rennie,"40,000",PS,,,Azpurua Stables
183,,B,C,1/20/2020,War Front,Betsy Ross (IRE),Galileo (IRE),BetsyRossIRE,"Niall Brennan Stables, Agent XX",KY        ,8,out,,,Withdrawn,Out,,Out,4/9/2022,Brennan Niall
184,Wildhunch,B,C,2/22/2020,Great Notion,Betty's Storm,Stormy Atlantic,BettysStorm,"Golden Noguez, Agent I",MD        ,6,10.2,53,4/11,"65,000",Not Sold,,,,Golden Noguez
185,,B,F,3/17/2020,Kingman (GB),Bible Belt (IRE),Big Bad Bob (IRE),BibleBeltIRE,"Niall Brennan Stables, Agent XXVIII",          ,8,out,,,Withdrawn,Out,,Out,4/4/2022,Brennan Niall
186,,B,C,4/4/2020,American Pharoah,Big Meesh (IRE),High Chaparral (IRE),BigMeeshIRE,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXXII",KY        ,5,9.4,62,4/11,"Kanayama Holdings Co., Ltd.","340,000",,,,"Wavertree Stables, Inc."
187,,CH,F,5/3/2020,Lord Nelson,Big Promise,Rahy,BigPromise,"Ordonez Thoroughbreds, Agent I",NY        ,17,10.2,117,4/11,George Sharp,"40,000",,,,Ordonez Thoroughbreds
188,,CH,C,3/23/2020,Practical Joke,Bird Fu,Fusaichi Pegasus,BirdFu,"Off the Hook LLC, Agent III",KY        ,13,10.1,14,4/11,"100,000",Not Sold,,,,Off the Hook LLC
189,,DB/BR,F,3/27/2020,Uncle Mo,Birdy Num,Tapit,BirdyNum,"Niall Brennan Stables, Agent XXXII",KY        ,8,10.1,84,4/11,Grace Diamond,"425,000",,,,Brennan Niall
190,,CH,C,2/25/2020,Mucho Macho Man,Bisou Francais,Curlin,BisouFrancais,Smokey Willow Farm,NY        ,G,10.4,87,4/11,"Daniel Wells, Dan Preiss, Agent","20,000",,,,Smokey Willow Farm
191,,B,F,4/10/2020,More Than Ready,Blind Copy,Distorted Humor,BlindCopy,"Kings Equine, Agent III",KY        ,1,out,15,4/11,Withdrawn,Out,,Out,4/19/2022,Kings Equine
192,,DB/BR,C,3/23/2020,Ghostzapper,Blip n' Th Bye,Tale of Ekati,BlipnThBye,"Woodside Ranch, Agent III",KY        ,6,10.2,132,4/11,Volar Corp,"30,000",,,,Woodside Ranch
193,,B,C,4/1/2020,Girvin,Blonde and Blue,Exchange Rate,BlondeandBlue,"RiceHorse Stable (Brandon & Ali Rice), Agent",FL        ,6,10.3,92,4/11,Ron Stolich,"20,000",,,,RiceHorse
194,,B,F,4/20/2020,Good Magic,Bluegrass Ellie,Bluegrass Cat,BluegrassEllie,"Gayle Woods, Agent",NY        ,E,out,75,4/11,Withdrawn,Out,,Out,4/19/2022,Woods Gayle
195,,B,F,4/17/2020,Twirling Candy,Blue Grass Mary,Bluegrass Cat,BlueGrassMary,"Randy Miles, Agent XXVII",KY        ,18,out,81,4/11,Withdrawn,Out,,Out,4/15/2022,Miles Randy
196,,B,F,4/13/2020,Girvin,Blushing Touch,Street Boss,BlushingTouch,"Julie Davies LLC, Agent V",KY        ,15,10.1,106,4/11,"Pierre Amestoy, Leslie Amestoy, Roger Bersley","140,000",,,,Davies Julie
197,,CH,F,3/13/2020,Shaman Ghost,Bold Birdie,Birdstone,BoldBirdie,"Parrish Farms, Agent",FL        ,9,21.0,94,4/11,R Lueck Racing,"40,000",,,,Parrish Farms
198,,DB/BR,C,4/10/2020,Ransom the Moon,Bold Lady,Aikenite,BoldLady,"Wavertree Stables, Inc. (Ciaran Dunne), Agent II",KY        ,5,out,,,Withdrawn,Out,,Out,4/4/2022,"Wavertree Stables, Inc."
199,Bold Design,DB/BR,F,4/1/2020,Violence,Bold Union,Dixie Union,BoldUnion,"Eddie Woods, Agent VIII",KY        ,11,20.2,21,4/11,Carolyn Wilson,"635,000",,,,Woods Eddie
200,,DB/BR,C,5/10/2020,Jimmy Creed,Boldy,Forest Wildcat,Boldy,"Top Line Sales LLC, Agent XLIV",KY        ,14,10.2,146,4/11,C.H.P.R.,"20,000",,,,Top Line Sales
201,,DB/BR,C,2/21/2020,Lord Nelson,Bonita Mia,Warrior's Reward,BonitaMia,"Eisaman Equine, Agent",KY        ,7,10.0,3,4/11,Lea Farms LLC,"75,000",,,,Eisaman Equine
202,,DB/BR,C,1/30/2020,Pioneerof the Nile,Bonneville Flats,Flat Out,BonnevilleFlats,"Kings Equine, Agent I",KY        ,1,10.3,86,4/11,"Chad Schumer, Agent","70,000",,,,Kings Equine
203,,B,C,2/6/2020,Hard Spun,Bonnie's Empire,Empire Maker,BonniesEmpire,"Eddie Woods, Agent XVIII",KY        ,11,21.1,128,4/11,"95,000",Not Sold,,,,Woods Eddie
204,,CH,C,5/21/2020,Speightster,Boom Boom Vroom,Zensational,BoomBoomVroom,"Randy Bradshaw, Agent IV",NY        ,7,out,113,4/11,Withdrawn,Out,,Out,4/17/2022,Bradshaw Randy
205,,B,F,3/28/2020,Hard Spun,Boreale,Makfi (GB),Boreale,"Randy Miles, Agent XI",KY        ,18,10.0,5,4/11,"Lauren Carlisle, Agent","390,000",,,,Miles Randy
206,,B,C,3/25/2020,Uncle Mo,Borealis Night,Astrology,BorealisNight,"Top Line Sales LLC, Agent XXXVII",KY        ,14,9.4,40,4/11,"Gary Young, Agent for Zedan Racing Stables, Inc.","2,300,000",,,,Top Line Sales
207,,DB/BR,F,4/26/2020,Girvin,Brattothecore,Katahaula County,Brattothecore,Shooting Star Sales LLC,KY        ,G,10.2,83,4/11,Kane Kachur,"25,000",PS,,,Shooting Star Sales LLC
208,,GR/RO,F,4/1/2020,Arrogate,Brazen Persuasion,Indian Charlie,BrazenPersuasion,"Silvestre Chavez Thoroughbreds, Agent XXVIII",FL        ,16,out,36,4/11,Withdrawn,Out,,Out,4/19/2022,Chavez Thoroughbreds Silvestre 
209,,DB/BR,C,3/23/2020,Cross Traffic,Brennan,Forestry,Brennan,"CM Thoroughbreds, Agent III",FL        ,17,10.2,47,4/11,Louis Smith,"27,000",,,,CM Thoroughbreds
210,,CH,F,5/15/2020,Candy Ride (ARG),Bride Street,Street Cry (IRE),BrideStreet,"Eddie Woods, Agent XXV",KY        ,11,21.0,82,4/11,"Peter Miller, Agent","75,000",,,,Woods Eddie
211,,CH,C,4/15/2020,American Pharoah,Brienza,Bernardini,Brienza,"Tom McCrocklin, Agent II",KY        ,18,21.1,17,4/11,"Taproot Bloodstock, Agent","250,000",,,,McCrocklin Tom
212,,DB/BR,C,3/9/2020,Mineshaft,B Rockett,After Market,BRockett,"Wavertree Stables, Inc. (Ciaran Dunne), Agent I",KY        ,5,10.1,105,4/11,Eddie Kenneally,"125,000",,,,"Wavertree Stables, Inc."
213,,CH,C,2/24/2020,Nyquist,Broken Blues,Broken Vow,BrokenBlues,"McKathan Bros. Sales, Agent IV",KY        ,6,10.0,33,4/11,George Papaprodromou,"325,000",,,,McKathan Bros.
214,,DB/BR,C,3/13/2020,Army Mule,Brown Eyes,Halo's Image,BrownEyes,"Pick View LLC, Agent II",KY        ,H,11.1,64,4/11,Joseph's Racing LLC,"10,000",,,,Pick View LLC
215,,GR/RO,F,4/4/2020,Cairo Prince,Bruised Orange,City Zip,BruisedOrange,"Paul Sharp, Agent XIII",KY        ,C,10.3,52,4/16,"95,000",Not Sold,,,,Sharp Paul M.
216,,B,C,5/17/2020,Twirling Candy,Brush of Fortune,Broad Brush,BrushofFortune,"Grassroots Training & Sales LLC, Agent",KY        ,J,out,,,Withdrawn,Out,,Out,4/10/2022,Grassroots Training & Sales LLC
217,,B,C,2/20/2020,Uncle Mo,Brusquer,Elusive Quality,Brusquer,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",KY        ,5,out,,,Withdrawn,Out,,Out,4/4/2022,"Wavertree Stables, Inc."
218,,DB/BR,C,4/3/2020,Mor Spirit,Buff Jett,Rockport Harbor,BuffJett,"Longoria Training & Sales, Agent II",KY        ,E,10.0,73,4/11,"Exline-Border Racing LLC, Marette Farrell, Agent","230,000",,,,Longoria Training & Sales
219,,CH,C,3/28/2020,Central Banker,Bullish Sentiment,Stormy Atlantic,BullishSentiment,"de Meric Sales, Agent III",NY        ,12,10.0,1,4/11,Mathis Stable LLC,"180,000",,,,de Meric Sales
220,,GR/RO,C,4/10/2020,Mohaymen,Buneya,Indian Charlie,Buneya,"Boutte Sales, Agent I",KY        ,3,21.2,41,4/11,"West Point Thoroughbreds, Inc., L.E.B.,Agent","145,000",,,,Boutte Sales
221,,CH,C,2/1/2020,First Samurai,Button Girl,Mizzen Mast,ButtonGirl,"Marcial Galan, Agent II",KY        ,G,out,,,Withdrawn,Out,,Out,4/4/2022,Galan Marcial
222,,B,C,1/29/2020,Free Drop Billy,Buy for Less,Bodemeister,BuyforLess,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",KY        ,5,10.0,12,4/11,Yoshimasa Ema,"230,000",,,,"Wavertree Stables, Inc."
223,,B,F,4/7/2020,Always Dreaming,Byrama (GB),Byron (GB),ByramaGB,"Halcyon Hammock Farm, Agent III",KY        ,2,out,,,Withdrawn,Out,,Out,4/6/2022,Halcyon Hammock Farm
224,,B,C,4/3/2020,Practical Joke,Cabbage Key,A.P. Indy,CabbageKey,"Eisaman Equine, Agent",KY        ,7,out,,,Withdrawn,Out,,Out,3/30/2022,Eisaman Equine
225,,B,C,2/29/2020,Klimt,Caftan,Awesome Again,Caftan,"Paul Sharp, Agent XIII",KY        ,C,out,126,4/11,Withdrawn,Out,,Out,4/13/2022,Sharp Paul M.
226,,B,F,2/28/2020,Kantharos,Cajun Dawn,Awesome Again,CajunDawn,"Halcyon Hammock Farm, Agent II",FL        ,2,out,65,4/11,Withdrawn,Out,,Out,4/19/2022,Halcyon Hammock Farm
227,,B,F,1/17/2020,Quality Road,Cali Thirty Seven,Eskendereya,CaliThirtySeven,"de Meric Sales, Agent IV",KY        ,12,10.1,27,4/11,"Bradley Thoroughbreds LLC, Agent","300,000",,,,de Meric Sales
228,,B,F,2/7/2020,Flatter,Call for Fire,War Chant,CallforFire,"Golden Rock Thoroughbreds, Agent IV",KY        ,20,10.2,137,4/11,Ron Stolich,"40,000",,,,Golden Rock Thoroughbreds
229,,B,C,2/26/2020,Quality Road,Call Pat,Lawyer Ron,CallPat,"Centofanti Thoroughbreds, Agent",KY        ,16,out,135,4/16,Withdrawn,Out,,Out,4/19/2022,Centofanti Thoroughbreds
230,,B,F,4/21/2020,Mendelssohn,Cana (AUS),Fastnet Rock (AUS),CanaAUS,"Ocala Stud, Agent",KY        ,4,21.0,140,4/11,Woodslane Farm,"400,000",,,,Ocala Stud
231,,B,F,4/19/2020,Hoppertunity,Candycoated Dame,Twirling Candy,CandycoatedDame,"Little Farm Equine LLC, Agent I",KY        ,19,10.3,123,4/11,"Ahmad Alabdullatif, Agent","30,000",,,,Little Farm Equine LLC
232,,GR/RO,F,3/18/2020,Tapwrit,Candy d'Oro,Johannesburg,CandydOro,"Pelican State Thoroughbreds, Agent I",NY        ,E,10.3,66,4/11,"Nick J. Hines, Agent","47,000",,,,Pelican State Thoroughbreds
233,,B,C,3/31/2020,City of Light,Candy Genovesa,Candy Ride (ARG),CandyGenovesa,"Lucan Bloodstock (Karl Keegan), Agent XI",KY        ,16,10.1,4,4/11,Donald R Dizney LLC,"80,000",PS,,,Lucan Bloodstock
234,,B,C,2/1/2020,City of Light,Candy Swap,Candy Ride (ARG),CandySwap,"Lucan Bloodstock (Karl Keegan), Agent I",KY        ,16,out,,,Withdrawn,Out,,Out,4/8/2022,Lucan Bloodstock
235,,CH,C,3/11/2020,Tapwrit,Canopy Lane,Forestry,CanopyLane,"Eisaman Equine, Agent",KY        ,7,10.1,114,4/11,"Sean Perl, Agent","95,000",,,,Eisaman Equine
236,,B,F,3/14/2020,Always Dreaming,Cape Discovery,Cape Town,CapeDiscovery,"Little Farm Equine LLC, Agent I",KY        ,19,10.3,32,4/11,Fernando Barron,"20,000",PS,,,Little Farm Equine LLC
237,,B,C,2/5/2020,Girvin,Cara Sorella,Brother Derek,CaraSorella,"Hoppel's Horse & Cattle Co., Inc.",KY        ,9,10.0,56,4/11,Saffie Joseph Jr,"60,000",,,,"Hoppel's Horse & Cattle Co., Inc."
238,,DB/BR,C,3/23/2020,Medaglia d'Oro,Caren,Society's Chairman,Caren,"Paul Sharp, Agent VI",ON        ,C,10.2,11,4/11,"220,000",Not Sold,,,,Sharp Paul M.
239,,DB/BR,C,2/28/2020,Maclean's Music,Caressive,A.P. Indy,Caressive,"Eddie Woods, Agent XXII",FL        ,11,10.1,58,4/11,"Ellman, Plesa, Glassman, E. Plesa, Agent","195,000",,,,Woods Eddie
240,,DB/BR,C,4/17/2020,Good Magic,Carleton Grinnell,Royal Academy,CarletonGrinnell,"Woodside Ranch, Agent III",KY        ,6,10.2,39,4/11,Juan Arriagada,"42,000",,,,Woodside Ranch
241,,CH,C,4/25/2020,Jimmy Creed,Carlisle House,Dynaformer,CarlisleHouse,"de Meric Sales, Agent XLVII",LA        ,12,10.2,133,4/11,"Ahmad Alabdullatif, Agent","36,000",,,,de Meric Sales
242,,B,C,3/5/2020,Good Samaritan,Caseys Irish Pride,Salt Lake,CaseysIrishPride,"Julie Davies LLC, Agent VII",KY        ,15,9.4,10,4/11,"295,000",Not Sold,,,,Davies Julie
243,,DB/BR,F,3/16/2020,Uncle Mo,Cash's Girl,Northern Afleet,CashsGirl,"Sequel Bloodstock, Agent I",KY        ,9,out,79,4/11,Withdrawn,Out,,Out,4/11/2022,Sequel Bloodstock
244,,B,C,3/6/2020,Kitten's Joy,Castellani,Quality Road,Castellani,"Grassroots Training & Sales LLC, Agent",KY        ,J,10.0,25,4/11,Prince Saud Bin Salman Stables and Farm,"180,000",,,,Grassroots Training & Sales LLC
245,,B,C,4/6/2020,Street Sense,Cast in Silver,City Zip,CastinSilver,"de Meric Sales, Agent V",KY        ,12,out,118,4/11,Withdrawn,Out,,Out,4/19/2022,de Meric Sales
246,,DB/BR,C,1/26/2020,Mor Spirit,Cat Be Nimble,Tale of the Cat,CatBeNimble,"Eddie Woods, Agent XL",FL        ,11,21.0,2,4/11,"130,000",Not Sold,,,,Woods Eddie
247,,CH,C,4/7/2020,Dialed In,Catch My Fancy,Yes It's True,CatchMyFancy,"Coastal Equine LLC (Jesse Hoppel), Agent XII",KY        ,A,out,155,4/11,Withdrawn,Out,,Out,4/11/2022,Coastal Equine LLC
248,,B,F,4/28/2020,Runhappy,Cat Dance,Forest Wildcat,CatDance,"Eisaman Equine, Agent",KY        ,7,9.4,24,4/11,"Gervais Racing, West Point, L.E.B., Agent","290,000",,,,Eisaman Equine
249,,B,F,4/8/2020,Ransom the Moon,Catlanta,Medaglia d'Oro,Catlanta,"Eisaman Equine, Agent",KY        ,7,10.3,134,4/11,C.H.P.R.,"23,000",,,,Eisaman Equine
250,,DB/BR,F,4/8/2020,Cairo Prince,Catmeifyoucan,Sky Mesa,Catmeifyoucan,"Woodford Thoroughbreds LLC, Agent CLIX",KY        ,17,10.0,103,4/11,"175,000",Not Sold,,,,Woodford Thoroughbreds
